request id|client name|room type|request type|start date|end date|#adults|#children
1081|Mary Spencer|conference_room_small|wedding|2016-04-24|2016-04-28|22|26
1082|Barbara Benjamin|conference_room_large|wedding|2016-06-14|2016-06-17|29|21
1083|Aaron Moore|conference_room_large|wedding|2016-06-14|2016-06-16|32|33
1084|William Rivas|deluxe_room|holiday|2016-06-02|2016-06-03|3|1
1085|Harold Williams|conference_room_large|conference|2016-05-01|2016-05-04|39|0
1086|Stacey Evans|conference_room_large|party|2016-04-19|2016-04-30|31|28
1087|Allison Pena|deluxe_room|holiday|2016-04-25|2016-04-27|4|0
1088|Adam Cummings|conference_room_small|wedding|2016-06-27|2016-06-29|34|53
1089|Charles Swanson|conference_room_small|conference|2016-06-29|2016-07-07|20|0
1090|Dennis Leach|double_room|business|2016-05-03|2016-05-13|1|2
1091|Nicholas Wade|conference_room_large|wedding|2016-04-02|2016-04-06|24|37
1092|Thomas Rice|normal_room|business|2016-06-15|2016-06-21|1|2
1093|Janice Jones|deluxe_room|holiday|2016-05-31|2016-06-03|2|1
1094|Kyle Parker|normal_room|business|2016-06-27|2016-07-01|2|0
1095|Alexa Guerra|double_room|holiday|2016-05-14|2016-05-17|2|0
1096|Angela Howard|deluxe_room|business|2016-06-05|2016-06-09|2|0
1097|Donna Jimenez|conference_room_large|conference|2016-05-18|2016-05-21|14|0
1098|Jenny Fields|conference_room_small|wedding|2016-04-25|2016-04-27|7|18
1099|Spencer Leblanc|deluxe_room|holiday|2016-05-16|2016-05-22|3|3
1100|Elizabeth Goodwin|normal_room|holiday|2016-05-10|2016-05-16|1|2
1101|Cheryl Jackson|deluxe_room|holiday|2016-05-13|2016-05-18|3|3
1102|Laura Jackson|double_room|business|2016-05-08|2016-05-13|1|0
1103|Jonathan Wise|conference_room_large|party|2016-06-13|2016-06-18|30|39
1104|Heather Zhang|double_room|business|2016-05-27|2016-06-03|2|0
1105|Kristin Reyes|double_room|holiday|2016-04-18|2016-04-29|1|0
1106|Chase Anderson|conference_room_small|wedding|2016-04-10|2016-04-14|42|17
1107|Casey Patrick|deluxe_room|holiday|2016-05-01|2016-05-07|3|0
1108|Natalie Chapman|deluxe_room|holiday|2016-06-05|2016-06-08|1|0
1109|Julie Herrera|deluxe_room|holiday|2016-04-25|2016-05-02|2|0
1110|Timothy Norman|double_room|holiday|2016-06-24|2016-07-02|1|0
1111|Crystal Roberts|double_room|holiday|2016-06-09|2016-06-13|3|2
1112|Aaron Caldwell|conference_room_small|party|2016-06-15|2016-06-17|37|22
1113|Robert Brown|conference_room_large|conference|2016-06-24|2016-07-03|28|0
1114|Charles Garcia|conference_room_large|party|2016-06-19|2016-06-30|44|21
1115|Kayla Paul|double_room|business|2016-06-06|2016-06-09|3|0
1116|Christopher Jenkins|deluxe_room|business|2016-05-08|2016-05-11|1|2
1117|Katherine Henderson|double_room|business|2016-06-16|2016-06-19|3|0
1118|Lauren Tate|conference_room_large|conference|2016-04-02|2016-04-05|6|0
1119|Melissa Murray|deluxe_room|holiday|2016-04-29|2016-05-01|1|0
1120|Tricia Harris|conference_room_small|wedding|2016-06-02|2016-06-04|29|24
1121|Dillon Chang|normal_room|business|2016-06-09|2016-06-18|2|1
1122|Maria Hernandez|conference_room_small|party|2016-04-04|2016-04-09|24|15
1123|Terrance Rodriguez|normal_room|business|2016-05-31|2016-06-02|1|1
1124|Anthony Wu|conference_room_large|party|2016-04-14|2016-04-16|16|36
1125|Amy Williams|normal_room|business|2016-05-25|2016-05-31|2|2
1126|Pamela Weaver|conference_room_small|party|2016-05-13|2016-05-14|10|39
1127|Levi Coleman|double_room|holiday|2016-05-05|2016-05-08|1|0
1128|Thomas Kelley|conference_room_large|wedding|2016-05-29|2016-06-02|35|20
1129|Colleen Harper|deluxe_room|business|2016-05-21|2016-05-24|3|0
1130|Joseph Chung|conference_room_large|wedding|2016-04-13|2016-04-18|25|40
1131|Martin Campbell|normal_room|holiday|2016-04-14|2016-04-19|1|4
1132|Peter Randolph|deluxe_room|business|2016-06-13|2016-06-15|4|0
1133|Jonathan Miller|conference_room_large|conference|2016-04-28|2016-04-30|14|0
1134|Michael Booth PhD|deluxe_room|business|2016-05-31|2016-06-06|2|0
1135|Steven Dominguez|deluxe_room|holiday|2016-05-27|2016-05-28|4|1
1136|George Evans|normal_room|business|2016-05-12|2016-05-22|2|0
1137|Gregory Williams|normal_room|business|2016-06-08|2016-06-10|3|0
1138|Ashley Bowen|conference_room_small|party|2016-05-09|2016-05-19|28|10
1139|Wanda Mendoza|deluxe_room|business|2016-06-04|2016-06-09|1|0
1140|Traci Chase|conference_room_small|conference|2016-06-19|2016-06-24|28|0
1141|Eric Martinez|double_room|business|2016-05-04|2016-05-28|3|1
1142|Joseph Powell|deluxe_room|business|2016-04-23|2016-04-29|1|0
1143|Timothy Scott|normal_room|business|2016-05-25|2016-05-29|5|0
1144|Lisa Vincent|normal_room|business|2016-05-09|2016-05-15|2|0
1145|Theresa Hinton|double_room|holiday|2016-06-06|2016-06-12|1|0
1146|Alexis Wilkerson|deluxe_room|business|2016-04-16|2016-04-21|1|0
1147|Kelly Schmidt|deluxe_room|holiday|2016-06-13|2016-06-19|5|0
1148|Samantha White|double_room|business|2016-04-08|2016-04-11|2|0
1149|Luis Pearson|normal_room|holiday|2016-05-25|2016-05-29|3|1
1150|John Padilla|normal_room|business|2016-04-01|2016-04-03|4|0
1151|Andrew Holder|double_room|holiday|2016-05-28|2016-05-30|1|3
1152|Mark Ortiz|deluxe_room|holiday|2016-06-03|2016-06-04|3|2
1153|Lauren Morgan|deluxe_room|holiday|2016-05-03|2016-05-09|4|1
1154|Shannon Marshall|normal_room|business|2016-04-17|2016-04-21|3|0
1155|Christopher Barnett|conference_room_small|party|2016-06-07|2016-06-10|15|15
1156|Lisa Brown|conference_room_large|wedding|2016-04-16|2016-04-19|27|20
1157|Mary Harvey|normal_room|business|2016-06-23|2016-06-29|1|0
1158|Courtney Friedman|deluxe_room|holiday|2016-05-09|2016-05-21|3|1
1159|Shannon Avila|conference_room_large|conference|2016-05-17|2016-05-22|7|0
1160|Angela Wright|deluxe_room|holiday|2016-05-04|2016-05-08|5|4
1161|Maria Brown|deluxe_room|business|2016-06-29|2016-07-06|2|0
1162|Amber Gallegos|double_room|business|2016-05-18|2016-05-21|1|0
1163|William Fields|conference_room_small|conference|2016-05-13|2016-05-15|32|0
1164|Dr. Adam Shaw|double_room|holiday|2016-05-31|2016-06-06|2|1
1165|Samuel Padilla|conference_room_large|party|2016-05-13|2016-05-19|15|30
1166|Amber Rivera|conference_room_small|wedding|2016-04-19|2016-04-20|25|30
1167|Kathleen Horn|deluxe_room|holiday|2016-04-11|2016-04-12|1|0
1168|Dylan Adams|double_room|business|2016-05-20|2016-05-23|3|0
1169|Carrie Parker|deluxe_room|business|2016-05-17|2016-05-21|4|3
1170|Brandy Colon|normal_room|business|2016-04-03|2016-04-06|4|1
1171|Craig Cohen|double_room|business|2016-06-05|2016-06-06|1|0
1172|Megan Mendoza|normal_room|business|2016-05-14|2016-05-19|5|0
1173|Taylor Smith|conference_room_large|wedding|2016-05-17|2016-05-26|18|22
1174|Anthony Chambers|normal_room|holiday|2016-06-13|2016-06-17|4|0
1175|Olivia Gonzalez|deluxe_room|holiday|2016-06-21|2016-06-22|1|2
1176|Valerie Edwards|normal_room|business|2016-05-23|2016-05-29|7|1
1177|Anna Cunningham|conference_room_small|party|2016-04-28|2016-05-01|28|29
1178|Megan Adams|double_room|holiday|2016-05-19|2016-05-21|2|1
1179|John Weiss|normal_room|holiday|2016-04-08|2016-04-13|3|1
1180|Sara Butler|double_room|holiday|2016-04-20|2016-04-21|4|0
1181|Maurice Alexander|conference_room_small|party|2016-06-07|2016-06-11|10|23
1182|Anthony Ward|conference_room_small|conference|2016-06-09|2016-06-12|19|0
1183|Benjamin Martin|normal_room|business|2016-06-08|2016-06-11|1|2
1184|Lindsey Sharp|deluxe_room|business|2016-04-05|2016-04-07|4|0
1185|Matthew Jones|double_room|business|2016-04-27|2016-05-02|1|0
1186|Kimberly Spencer|double_room|business|2016-04-04|2016-04-07|1|1
1187|Tracy Austin|conference_room_small|wedding|2016-06-12|2016-06-20|26|12
1188|Dustin Farmer|deluxe_room|business|2016-04-04|2016-04-17|1|0
1189|Darlene Bennett|normal_room|business|2016-04-05|2016-04-07|4|0
1190|Olivia Gordon|conference_room_small|wedding|2016-06-07|2016-06-24|27|27
1191|Eric Nielsen|conference_room_small|party|2016-04-29|2016-05-07|11|22
1192|Peter Adams|deluxe_room|business|2016-05-17|2016-05-23|1|1
1193|Vanessa Garcia|double_room|business|2016-04-08|2016-04-25|1|0
1194|Mark Lewis|deluxe_room|business|2016-05-26|2016-05-28|3|2
1195|Latasha Rasmussen|normal_room|holiday|2016-05-13|2016-05-15|3|2
1196|Jack Coleman|double_room|holiday|2016-04-12|2016-04-14|1|1
1197|Michelle Vega MD|conference_room_small|party|2016-05-23|2016-05-27|17|26
1198|Dan Mcdowell|normal_room|business|2016-04-19|2016-04-25|2|0
1199|Dana Ayala|double_room|holiday|2016-06-01|2016-06-02|4|0
1200|Alexandra Collins|normal_room|holiday|2016-05-28|2016-06-06|4|1
1201|Gerald Anderson|double_room|business|2016-04-17|2016-04-23|2|1
1202|James Morrison|normal_room|business|2016-06-08|2016-06-14|4|1
1203|Mikayla Montgomery|double_room|holiday|2016-05-01|2016-05-05|2|1
1204|Justin Brooks|normal_room|business|2016-04-14|2016-04-27|4|0
1205|Heather Hayes|double_room|business|2016-05-14|2016-05-22|3|1
1206|Cassidy Conley|double_room|business|2016-04-30|2016-05-02|2|1
1207|Michael Anderson|double_room|holiday|2016-05-24|2016-05-27|1|0
1208|Jeremiah Collier|conference_room_large|party|2016-04-30|2016-05-04|17|31
1209|Michael Davis|deluxe_room|business|2016-05-24|2016-05-30|2|0
1210|Katrina Acosta|conference_room_small|conference|2016-06-01|2016-06-05|29|0
1211|Anthony Reyes|deluxe_room|holiday|2016-06-08|2016-06-15|1|0
1212|Diana Stewart|conference_room_large|party|2016-04-28|2016-04-30|30|19
1213|Kyle Miller|deluxe_room|business|2016-06-29|2016-07-04|2|0
1214|Joseph Price|conference_room_large|wedding|2016-06-11|2016-06-17|37|29
1215|Timothy Moore|deluxe_room|holiday|2016-05-01|2016-05-02|1|1
1216|Melissa Stuart|conference_room_large|conference|2016-04-07|2016-04-09|39|0
1217|Becky Wilson|conference_room_large|wedding|2016-04-29|2016-05-02|36|10
1218|Rachel Carter|normal_room|business|2016-05-05|2016-05-07|2|0
1219|Melissa Allen|conference_room_large|party|2016-05-06|2016-05-13|21|22
1220|Kenneth Carter|conference_room_large|party|2016-04-30|2016-05-03|28|23
1221|Ariel Ellis|normal_room|holiday|2016-06-04|2016-06-07|1|0
1222|Mark Boyd|double_room|holiday|2016-04-17|2016-04-25|1|2
1223|Lindsay Atkinson|conference_room_large|wedding|2016-04-25|2016-04-28|34|12
1224|Kristine Foster|conference_room_large|wedding|2016-04-17|2016-04-19|26|34
1225|Danielle Warren|normal_room|holiday|2016-05-17|2016-05-19|2|5
1226|Kevin Little|conference_room_large|conference|2016-05-15|2016-05-19|20|0
1227|Kathleen Mathews|normal_room|holiday|2016-05-24|2016-05-29|2|6
1228|Kimberly Martinez|normal_room|business|2016-05-21|2016-05-27|2|0
1229|Sean Davidson|normal_room|holiday|2016-06-22|2016-06-26|1|1
1230|Autumn Alvarez|conference_room_large|wedding|2016-06-12|2016-06-22|14|17
1231|David Smith|conference_room_large|wedding|2016-04-02|2016-04-13|21|10
1232|Robert Carlson|conference_room_small|wedding|2016-05-26|2016-05-31|20|21
1233|Robert Mitchell|normal_room|holiday|2016-05-26|2016-05-31|1|1
1234|Tammy White|conference_room_small|party|2016-04-16|2016-04-18|14|15
1235|Bill Thomas|deluxe_room|business|2016-06-21|2016-06-22|1|0
1236|Sara Kennedy|deluxe_room|business|2016-06-07|2016-06-12|2|1
1237|Laura Huff|conference_room_large|conference|2016-05-01|2016-05-05|29|0
1238|Michael Green|double_room|holiday|2016-06-12|2016-06-14|2|0
1239|Lisa Joseph|double_room|business|2016-06-14|2016-06-23|1|0
1240|Randy Wilson|deluxe_room|business|2016-05-15|2016-05-18|3|1
1241|Matthew Powers|deluxe_room|holiday|2016-04-30|2016-05-05|1|2
1242|Steven Goodman|conference_room_small|conference|2016-04-05|2016-04-08|16|0
1243|Jeffrey Farrell|deluxe_room|business|2016-05-28|2016-06-04|4|0
1244|Melanie Morrison|deluxe_room|holiday|2016-05-08|2016-05-20|3|0
1245|George Gray|normal_room|business|2016-06-01|2016-06-04|5|1
1246|Angel Williams|conference_room_large|conference|2016-04-23|2016-04-26|12|0
1247|Bradley Contreras|conference_room_large|party|2016-06-29|2016-07-01|25|17
1248|John Fitzgerald|conference_room_large|party|2016-04-25|2016-04-29|31|17
1249|Daniel Bradford|deluxe_room|business|2016-06-24|2016-06-27|4|0
1250|Karina Walker|normal_room|holiday|2016-05-11|2016-05-13|1|2
1251|Kathryn Acosta|double_room|business|2016-06-06|2016-06-08|4|0
1252|Stephanie Jones MD|conference_room_large|conference|2016-04-20|2016-04-23|17|0
1253|Jeffrey Wolf|deluxe_room|holiday|2016-05-01|2016-05-03|1|5
1254|Jack Carter|deluxe_room|holiday|2016-04-03|2016-04-07|5|0
1255|Patricia Brown|deluxe_room|holiday|2016-05-29|2016-05-31|3|2
1256|Heidi Williams|conference_room_small|conference|2016-06-27|2016-06-29|29|0
1257|Christian Singleton|deluxe_room|business|2016-05-16|2016-05-22|2|1
1258|Peter Brown|conference_room_large|wedding|2016-04-09|2016-04-13|40|36
1259|Alexis Barr|deluxe_room|holiday|2016-05-07|2016-05-11|1|0
1260|Angela Conner|conference_room_large|wedding|2016-04-27|2016-04-30|35|38
1261|Stephen Martinez|normal_room|holiday|2016-04-29|2016-05-02|4|0
1262|Jenny Barnes|normal_room|holiday|2016-06-26|2016-06-29|4|3
1263|Kyle Thompson|conference_room_small|party|2016-05-06|2016-05-08|37|17
1264|Dana Castillo|normal_room|holiday|2016-05-07|2016-05-10|1|5
1265|James Pena|normal_room|holiday|2016-04-25|2016-04-28|1|1
1266|Katie Snow|deluxe_room|holiday|2016-06-29|2016-07-05|1|4
1267|Julia Wright|deluxe_room|business|2016-04-15|2016-04-21|4|1
1268|William Rich|deluxe_room|business|2016-05-27|2016-05-30|2|0
1269|David Hood|conference_room_small|wedding|2016-06-24|2016-06-27|13|21
1270|Eric Taylor|conference_room_small|wedding|2016-04-28|2016-05-01|11|1
1271|Ana Bright|conference_room_small|party|2016-05-14|2016-05-19|17|28
1272|Mr. Justin Morales|deluxe_room|holiday|2016-04-07|2016-04-10|4|1
1273|Christopher Alvarado|conference_room_large|party|2016-06-28|2016-07-02|15|2
1274|Shannon Hicks|normal_room|business|2016-05-04|2016-05-08|1|0
1275|Kaylee Webb|conference_room_small|wedding|2016-04-16|2016-04-21|30|2
1276|Jeremy Ramirez|double_room|holiday|2016-06-03|2016-06-12|7|1
1277|David Jackson|conference_room_large|wedding|2016-06-27|2016-07-01|29|18
1278|Shelia Newman|conference_room_small|wedding|2016-04-13|2016-04-19|28|14
1279|Bradley Hodges|conference_room_large|conference|2016-05-20|2016-05-22|32|0
1280|Tammy Miller|conference_room_large|party|2016-04-04|2016-04-09|18|12
1281|Dean Adams|conference_room_small|party|2016-06-13|2016-06-18|32|25
1282|Tammy Lopez|conference_room_small|wedding|2016-04-13|2016-04-16|33|0
1283|Dustin Young|normal_room|business|2016-06-10|2016-06-15|7|0
1284|Alice Adkins|normal_room|business|2016-06-14|2016-06-19|3|0
1285|William Rodriguez|double_room|business|2016-06-16|2016-06-19|4|0
1286|Donna Dyer|deluxe_room|holiday|2016-04-04|2016-04-09|3|2
1287|Mr. William Thompson|conference_room_small|wedding|2016-04-29|2016-05-03|23|23
1288|Matthew Blanchard|normal_room|holiday|2016-06-14|2016-06-19|3|2
1289|Mrs. Ann Powers MD|conference_room_small|wedding|2016-05-13|2016-05-22|15|27
1290|Tyler Harris|deluxe_room|business|2016-05-13|2016-05-15|1|0
1291|Jeanette Allen|conference_room_large|wedding|2016-05-13|2016-05-16|22|51
1292|Cynthia Brown|double_room|business|2016-05-30|2016-06-01|1|0
1293|Jacob Fletcher|normal_room|business|2016-04-11|2016-04-15|4|1
1294|Michael Ellis|deluxe_room|holiday|2016-05-27|2016-05-29|6|0
1295|Mark Wells|conference_room_small|conference|2016-05-30|2016-06-09|22|0
1296|Brandon Walker|conference_room_small|conference|2016-06-13|2016-06-17|24|0
1297|Zachary Pierce|conference_room_large|party|2016-04-30|2016-05-05|3|4
1298|Jessica Cook|conference_room_large|conference|2016-05-19|2016-05-21|22|0
1299|Mrs. Kathryn Rose|normal_room|business|2016-06-28|2016-07-01|1|0
1300|Brittany Garcia|normal_room|holiday|2016-06-02|2016-06-05|3|2
1301|Kevin Sutton|deluxe_room|business|2016-05-01|2016-05-03|3|0
1302|Christopher Wood|normal_room|business|2016-05-25|2016-05-29|1|0
1303|Michael Burton|double_room|holiday|2016-04-22|2016-04-28|1|2
1304|Dana Davis|double_room|holiday|2016-04-09|2016-04-12|1|5
1305|Melissa Humphrey|normal_room|business|2016-06-07|2016-06-10|1|0
1306|Stephanie Armstrong|conference_room_large|wedding|2016-05-21|2016-05-24|22|22
1307|Marissa Schultz|conference_room_small|conference|2016-05-13|2016-05-15|28|0
1308|Jeremy Porter|double_room|holiday|2016-05-14|2016-05-17|1|1
1309|Mary Scott|double_room|business|2016-06-18|2016-06-20|2|0
1310|Paul Barrett|deluxe_room|holiday|2016-04-04|2016-04-05|1|3
1311|David Clayton|conference_room_small|party|2016-05-15|2016-05-22|40|27
1312|Monica Miller|conference_room_small|wedding|2016-04-12|2016-04-22|37|5
1313|Jay Anderson|normal_room|holiday|2016-04-25|2016-04-29|2|0
1314|Elizabeth Williams|conference_room_large|conference|2016-05-17|2016-05-21|32|0
1315|Matthew Schwartz|deluxe_room|business|2016-06-26|2016-06-28|1|0
1316|Brian Stafford|conference_room_small|wedding|2016-04-03|2016-04-05|8|40
1317|Lauren Soto|normal_room|business|2016-06-23|2016-06-26|4|1
1318|Oscar Mclaughlin|conference_room_large|wedding|2016-04-08|2016-04-13|21|18
1319|Tyler Alvarez|conference_room_large|wedding|2016-04-24|2016-04-26|31|36
1320|Teresa Key|deluxe_room|holiday|2016-04-01|2016-04-03|1|0
1321|Tina Davies|deluxe_room|holiday|2016-06-06|2016-06-17|4|0
1322|Anthony Ramirez|conference_room_small|conference|2016-05-06|2016-05-09|24|0
1323|Sharon Myers|conference_room_large|conference|2016-05-29|2016-06-02|17|0
1324|Mary Wilkerson|double_room|business|2016-06-23|2016-06-29|3|1
1325|Brian Davenport|conference_room_large|wedding|2016-06-23|2016-06-25|29|22
1326|Brandon Cuevas|double_room|business|2016-05-05|2016-05-13|1|0
1327|Bryan Carroll|conference_room_small|party|2016-06-02|2016-06-05|32|23
1328|Edward Morris|conference_room_small|party|2016-05-26|2016-05-30|17|9
1329|Michele Martin|normal_room|business|2016-06-24|2016-06-25|2|0
1330|Amy Fields|double_room|holiday|2016-04-05|2016-04-06|1|0
1331|Ronald Lopez|conference_room_small|conference|2016-06-16|2016-07-03|18|0
1332|Alice Smith|conference_room_large|wedding|2016-05-16|2016-05-18|13|36
1333|John Perry|double_room|holiday|2016-04-26|2016-04-29|1|1
1334|Nathan Cabrera|normal_room|business|2016-05-09|2016-05-15|4|0
1335|Kayla Martinez|conference_room_large|wedding|2016-05-17|2016-05-19|32|0
1336|Harry Shannon|conference_room_large|conference|2016-05-04|2016-05-07|28|0
1337|Nicole Newton|normal_room|holiday|2016-06-05|2016-06-08|2|1
1338|Lindsey Fields|deluxe_room|business|2016-06-15|2016-06-16|1|0
1339|Linda Payne|conference_room_small|wedding|2016-04-06|2016-04-08|32|25
1340|Raymond Holmes|double_room|business|2016-04-05|2016-04-06|1|0
1341|Cody Willis|double_room|holiday|2016-05-11|2016-05-20|2|2
1342|James Brown|conference_room_small|wedding|2016-06-01|2016-06-02|34|26
1343|Brett Molina|conference_room_small|conference|2016-06-26|2016-07-01|19|0
1344|Connie Hubbard|conference_room_large|party|2016-04-14|2016-04-18|33|36
1345|Kim Cuevas|conference_room_small|party|2016-04-01|2016-04-05|36|43
1346|Kimberly Mckee|deluxe_room|business|2016-04-16|2016-04-20|4|0
1347|Michael Hubbard|deluxe_room|business|2016-04-01|2016-04-04|1|0
1348|Nicole Romero|conference_room_large|conference|2016-06-07|2016-06-12|28|0
1349|Christina Brandt|conference_room_small|conference|2016-05-11|2016-05-15|18|0
1350|Phyllis Cannon|conference_room_large|party|2016-06-16|2016-06-17|36|17
1351|Monica Jones|conference_room_small|party|2016-06-23|2016-06-25|4|45
1352|Tina Brown|deluxe_room|holiday|2016-06-28|2016-07-04|4|2
1353|Shannon Branch|conference_room_small|conference|2016-05-28|2016-06-10|30|0
